Customer ID,Recency,Frequency,Monetary,future_spend_3m,predicted_clv
13956,47,3,680.27,346.15,56.42631237204269
13957,327,3,458.25,0.0,2.997069922382618
13958,289,8,4709.2300000000005,0.0,12.579012882557315
13959,190,5,815.42,260.76,10.955326824696408
13961,301,1,538.4,0.0,4.412456231195593
13962,155,2,310.85,51.95,3.550850612651862
13963,217,17,3011.87,0.0,2.7243658060034055
13964,296,2,438.9,0.0,7.473193483591823
13965,386,3,996.61,0.0,3.83408981894668
13966,344,1,390.86,0.0,2.612684158295006
13967,55,2,166.3,0.0,2.150073966019843
13968,332,1,123.66,0.0,0.40266895465611285
13969,16,28,8223.28,5142.59,1137.877484874969
13970,295,2,846.55,0.0,3.3198333699534235
13971,15,12,3895.21,772.36,501.97711125586994
13972,111,1,145.9,44.35,13.908784808847491
13973,196,1,264.7,0.0,12.205777334335977
13974,491,1,264.13,413.59,7.048385426048933
13975,37,10,4330.27,1028.57,743.5273846238263
13976,116,4,1192.36,0.0,24.499256625024767
13977,320,1,519.8100000000001,0.0,2.4516229956284312
13979,302,6,2546.36,869.87,545.6158077941589
13980,348,4,599.78,200.14,16.774316064295757
13981,325,1,331.14,0.0,2.7065515725001505
13982,72,8,3803.92,641.67,914.0011674292352
13983,96,17,6186.08,922.37,300.6086230238007
13984,35,11,1947.42,101.18,17.048475127055088
13985,16,14,5733.77,4287.09,162.6434472189681
13987,289,2,682.54,0.0,10.108994592954913
13988,72,5,2533.34,2224.46,184.00937266106564
13989,148,4,1656.65,369.41,31.622513376174787
13990,122,1,311.3,0.0,2.6498541551762522
13991,52,1,126.35,729.62,34.95125194479954
13992,289,2,142.7,76.8,11.22507059710226
13993,10,16,5556.76,1218.95,672.3480447973083
13994,15,2,419.56,1893.58,136.8467713261592
13995,25,12,3380.2200000000003,521.79,247.26648930585912
13996,295,2,895.76,0.0,3.5655747727217113
13997,428,3,382.31,0.0,1.2536444694402311
13998,356,3,566.7,0.0,7.858854284341213
13999,5,26,8469.42,1032.84,1241.171694076593
14000,120,5,2046.34,0.0,39.01980549856895
14001,142,8,3796.15,733.94,31.25284338834534
14002,43,2,529.73,0.0,1.6455966547877732
14003,642,1,209.41,0.0,1.4211542072924601
14004,7,9,4879.07,1379.38,361.413599330501
14005,43,3,696.56,2178.16,42.88009966040661
14006,25,7,2196.67,0.0,11.641794339026442
14007,422,1,79.48,0.0,0.1635662791070651
14008,341,1,509.04,0.0,1.435765933512314
14009,107,3,1099.91,0.0,31.13278239475698
14010,474,2,445.15,0.0,0.8436651984850339
14011,389,2,457.82,0.0,1.2058529556165603
14012,187,1,328.8,0.0,0.07066376870920597
14013,19,5,1084.57,0.0,34.9276576424025
14014,285,2,1443.03,505.18,36.53619911711852
14016,71,11,11403.41,0.0,178.21501075692913
14017,480,1,229.75,0.0,2.361970065287911
14018,554,1,367.15,0.0,-0.024577155132258232
14019,7,2,800.53,621.0799999999999,49.71143462061056
14020,385,2,606.21,642.8,11.677321894835448
14021,64,7,1716.58,0.0,10.754440891363917
14022,134,2,792.15,0.0,5.516650583492587
14023,159,1,273.14,310.93,11.940322166935273
14024,31,3,645.74,0.0,31.170493883889293
14025,374,8,4057.9,0.0,1.9712990666989167
14026,380,2,713.11,0.0,2.6818220100012016
14028,459,3,10396.5,0.0,1.064776116406236
14029,53,1,165.20000000000002,302.46,6.018484023079312
14030,30,18,7559.7,702.59,330.09301140025264
14031,35,38,33339.340000000004,7659.83,2251.369607708182
14032,78,11,3720.05,1130.22,157.5979364671343
14033,464,1,109.44,0.0,0.2656942329850921
14034,66,2,473.91,177.91,34.440347345491794
14035,16,7,2265.96,590.76,12.37510422317387
14036,194,1,626.65,0.0,22.484085868339882
14037,85,6,836.95,0.0,7.149987238782115
14038,53,4,2595.92,473.96,178.87956924342086
14039,485,1,115.08,152.2,2.2573576922563268
14040,3,33,11778.96,866.61,1278.3737988999083
14041,175,1,141.41,0.0,1.6765875781955741
14042,634,1,431.98,0.0,-0.20512995558226146
14043,400,2,304.25,0.0,0.6563820933134972
14044,12,9,3012.39,110.71,28.376809740424207
14045,18,16,11313.03,0.0,172.76632003126196
14046,193,1,154.99,0.0,1.0005497791684892
14047,109,12,3582.34,672.69,565.1183182761653
14048,214,3,748.69,0.0,4.948259778337247
14049,68,12,10842.7,2396.33,434.2237910720775
14050,15,1,485.98,260.38,135.92184333586616
14051,1,30,16095.45,6338.55,2216.756055506
14052,300,1,255.45,225.36,1.2766830932481432
14053,33,4,572.3,0.0,3.331320371916048
14055,15,3,1520.96,0.0,29.96518652352988
14056,16,17,5382.51,2832.14,107.18523628031994
14057,10,18,7002.86,1405.98,2296.3179590194995
14058,372,2,469.19,0.0,0.4096757763986652
14059,176,1,183.6,0.0,1.1500830046754738
14060,17,25,7481.44,2037.64,1201.0420451245573
14061,416,3,917.43,0.0,-0.03526796535798746
14062,1,22,23940.02,1664.18,3284.271358114568
14063,347,9,22710.2,0.0,24.151342120852803
14064,22,14,3076.36,256.06,478.2970968973865
14065,298,3,891.02,0.0,28.08805034563898
14066,176,1,152.55,0.0,0.30409919015034387
14067,6,1,224.67,150.03,41.30715902546667
14068,229,4,1528.37,0.0,0.5690778222257433
14069,424,2,230.06,0.0,1.6772146646904007
14070,594,1,326.55,0.0,-0.07816369254657708
14071,169,2,356.81,1082.01,8.079133176892876
14072,576,1,390.85,0.0,0.03316951732516081
14074,532,1,219.4,0.0,0.3315266427893231
14075,170,4,1100.53,634.34,28.81555632501774
14076,38,1,122.47,0.0,11.895874697134596
14077,91,4,426.06,189.02,45.59404429873107
14078,11,9,1692.63,0.0,49.048760478731275
14079,34,2,618.73,0.0,20.192658645867958
14080,322,4,1070.08,45.6,1.393213308329746
14081,211,10,5370.1,0.0,37.40444102634181
14082,274,2,413.36,0.0,2.3819608337791367
14083,35,9,937.75,469.51,128.42539368795724
14084,421,1,150.5,0.0,1.3573160572574707
14085,50,27,8904.62,1200.35,415.5555665180621
14086,372,1,39.95,0.0,0.2358006255843887
14087,314,2,651.8,194.42,30.583120161429548
14088,38,10,39052.88,24983.92,4411.773499826799
14090,234,1,76.32000000000001,0.0,0.20513005723490013
14091,563,2,9530.08,0.0,0.06976040974437397
14092,9,20,5897.96,1331.49,1341.7145796177394
14094,349,1,335.22,0.0,11.396895206946189
14095,632,1,2.95,0.0,0.42816767082866397
14096,0,3,244.68,64920.11,65.00222304666637
14097,390,2,422.86,0.0,0.13178003427032306
14099,29,17,4971.46,794.25,838.3131756601604
14100,47,1,194.9,0.0,2.4484403647102537
14101,52,12,8929.53,1032.4,349.2063171050515
14104,64,5,771.5799999999999,0.0,18.099021573784533
14105,148,5,5988.83,0.0,17.76100502575107
14106,646,1,214.8,0.0,0.3995376556096048
14107,5,10,4636.01,241.29,318.03042102599784
14108,11,3,738.38,306.58,17.49457424657937
14110,28,26,10564.42,2423.53,1661.0118039918923
14111,5,3,295.5,397.35,27.33769983677491
14112,40,10,4820.26,1014.33,937.5735704802906
14113,264,13,5685.6900000000005,1406.92,32.920125736311824
14114,183,7,1364.09,0.0,22.772306331636546
14115,411,2,622.6700000000001,0.0,1.417408798127283
14116,2,2,628.87,753.87,29.226541769361102
14117,53,1,90.0,0.0,12.966601587903414
14118,338,1,458.45,0.0,0.8408281293177182
14119,285,2,183.37,0.0,0.5151650703695101
14122,315,3,362.42,0.0,4.875773888634572
14123,642,1,436.18,0.0,0.8346661565116476
14126,353,1,466.33,706.1300000000001,25.58158602328578
14127,32,6,1900.08,0.0,4.596638130944244
14128,165,2,592.25,331.96,38.41466035147038
14129,5,7,2193.71,397.63,9.457588649806386
14130,228,4,1882.67,0.0,4.910867890538791
14131,558,1,187.87,0.0,0.9864718121665224
14132,23,5,1552.46,2033.57,68.49149081465207
14133,39,4,911.14,0.0,42.29392529796433
14134,292,15,11123.35,0.0,3.733906393005511
14135,14,19,8143.93,1499.99,1770.4534613297908
14136,310,5,1570.81,0.0,1.0469722283442962
14137,605,1,332.7,0.0,-0.0007235260901288136
14139,399,3,670.98,415.82,19.726871637562652
14141,14,1,285.16,629.97,44.26701962357333
14142,282,2,983.15,0.0,0.39733398527299335
14143,43,1,115.8,0.0,16.82563112797189
14144,395,1,30.6,0.0,0.20658981552486674
14145,66,6,6709.05,891.0,1926.5244371782362
14146,164,9,7163.03,2287.27,769.4003024942706
14147,195,8,2289.6,300.6,117.37882954517782
14148,143,2,466.29,0.0,12.195628573105774
14149,130,1,446.62,0.0,2.270373456907644
14150,269,1,306.18,352.46000000000004,8.845989242250647
14151,582,2,679.45,0.0,0.05427396687209626
14152,143,6,1690.56,306.78000000000003,58.01674151530395
14153,392,1,233.4,0.0,-0.2586775902326602
14154,148,8,6460.7,0.0,22.707805517406403
14155,175,1,118.75,0.0,0.5418360682189889
14156,2,143,295425.08,18521.29,9605.912250950783
14157,194,4,847.07,155.71,75.87899111609215
14159,5,16,6004.89,1933.12,590.1995140499196
14160,519,7,8421.47,0.0,0.7404757850641772
14161,125,7,3318.88,0.0,3.6643989736746736
14162,83,2,289.36,0.0,1.69472726229984
14163,61,4,1808.1,786.52,8.032833694612835
14165,185,1,122.54,0.0,0.4934445001815297
14166,414,2,256.85,0.0,-0.03894036453985411
14167,74,7,1123.75,172.74,11.075675761227906
14168,330,2,370.45,0.0,0.7609448843940101
14169,340,2,624.4300000000001,0.0,9.312640633045755
14170,284,3,597.33,0.0,10.884057023483487
14171,7,2,498.79,0.0,8.514584750914537
14172,514,3,402.72,0.0,0.09061450375614764
14173,128,3,249.2,336.8,3.48226655061566
14175,80,7,5662.57,2016.31,182.2275196552491
14176,206,5,916.01,0.0,12.086127082272627
14177,5,12,1979.34,250.0,189.61458785279203
14178,7,3,493.36,1127.57,158.86896695360124
14180,0,30,5829.65,489.6,1078.68251371021
14181,320,2,310.55,0.0,4.46348569863166
14182,353,4,678.77,0.0,8.709325851569421
14183,320,2,286.29,0.0,2.4527567327757915
14185,240,1,197.65,0.0,2.270568192728842
14186,336,5,1550.63,0.0,1.0877646390327889
14187,383,1,123.5,0.0,-0.22300081396931798
14188,18,4,1383.46,670.9,21.21074393391018
14189,5,12,4428.2300000000005,1386.16,237.33034606423755
14190,575,1,79.9,0.0,-0.016492062884229476
14191,17,9,2391.16,2426.5,191.05115953344594
14192,297,1,293.74,0.0,1.5107018455155155
14193,179,2,779.34,430.85,33.55885564103962
14194,15,27,12987.52,5683.07,3716.854762747138
14195,111,6,2615.6,0.0,30.11285719270573
14196,16,1,335.52,0.0,49.090423970073104
14197,320,1,390.05,0.0,2.278801630094891
14198,54,7,1225.28,344.45,97.7931871314261
14199,127,4,1091.7,0.0,8.23499072531443
14200,526,1,379.2,0.0,0.421969985233064
14201,58,8,967.34,226.2,56.149355652412744
14202,290,3,847.76,0.0,6.740062597830709
14203,306,1,339.34,0.0,1.5532999031278547
14204,331,3,901.93,161.03,3.317167160006491
14205,173,8,2170.4,243.8,27.42127019362244
14206,148,3,1185.01,0.0,4.242226392383691
14207,597,1,157.8,0.0,0.2732976727151605
14208,4,2,567.05,0.0,5.502670537688861
14209,30,14,4796.17,197.1,645.1119323336103
14210,15,16,5861.52,0.0,219.16283058228188
14211,6,15,3291.12,1111.17,863.4612890759674
14212,355,1,1119.66,1070.48,89.06376080183074
14213,314,1,1192.2,0.0,1.5336238496783143
14214,65,3,899.16,105.22,89.66646582357211
14215,96,7,2724.88,691.45,121.2066775927662
14216,323,1,310.74,1839.3,15.169437757225616
14217,9,16,2623.41,793.48,267.6078066154536
14219,319,2,543.89,89.94,9.838823824016645
14220,156,4,1515.0,0.0,11.712925918213852
14221,22,15,5701.7,815.79,667.0706603887195
14222,86,1,683.17,0.0,9.727669124401476
14223,1,3,991.13,0.0,5.563402133975834
14224,19,9,1897.9,0.0,48.557440060046886
14225,344,4,2037.02,0.0,1.2811321570274332
14226,119,3,2479.74,522.7900000000001,36.4778449342232
14227,105,12,5417.27,951.44,254.15431063901224
14228,347,3,745.5,0.0,25.749975730280568
14229,201,6,1808.97,785.0699999999999,54.0333482252418
14230,345,3,979.8,0.0,7.371064328347847
14231,93,4,1235.62,0.0,65.80562672774369
14232,24,4,1573.33,474.74,29.690465108066768
14233,121,6,2400.65,503.62,74.10484619660183
14235,67,8,4375.99,342.0,874.2604620092037
14236,281,4,1443.08,301.56,6.544282825761763
14237,282,2,632.14,0.0,6.5426860458723235
14238,235,3,434.23,0.0,3.7712162880013933
14239,4,19,3763.21,499.96,714.4875521868101
14240,135,2,584.0,663.49,17.594133694394927
14241,93,2,333.70000000000005,0.0,6.915948561481881
14242,144,2,280.55,0.0,6.500482169987566
14243,4,15,7148.2300000000005,282.82,1329.1184718328436
14244,570,1,366.42,0.0,-0.3249377094846554
14245,129,2,1693.45,0.0,8.71889191514302
14246,20,3,1474.06,0.0,50.471684927721334
14247,187,5,772.66,0.0,7.829109891608482
14248,227,3,1032.95,0.0,3.4384639489734434
14249,320,12,5625.461,0.0,6.9633727888304096
14252,290,1,350.99,0.0,0.5269419314474186
14253,402,2,363.4,0.0,0.3643819125833668
14254,342,1,601.03,0.0,5.386106557046427
14255,455,1,1000.63,0.0,1.4537405568079182
14256,169,5,2473.99,0.0,39.94836239638517
14257,32,8,5580.57,373.88,172.6999183203366
14258,61,23,28767.68,3283.66,1003.8744022149117
14259,51,1,120.0,0.0,22.13166431022246
14260,380,3,824.28,0.0,-0.2335623749998411
14262,16,3,855.0,1763.23,144.67971606367013
14263,332,1,322.93,0.0,2.1254661081022053
14264,64,6,1517.36,0.0,29.104319075202817
14265,18,4,1373.35,0.0,21.21074393391018
14266,337,1,40.56,0.0,0.3582868318494756
14267,72,3,1516.24,0.0,3.5681776463668573
14268,380,1,354.85,0.0,0.10227005569651865
14269,348,1,295.73,0.0,14.340933286794451
14270,241,1,492.65,0.0,1.0823062126287337
14271,135,2,219.13,0.0,2.8448025156960925
14272,163,3,614.94,305.87,16.515496187344237
14273,45,3,450.05,109.92,104.15290590295045
14274,595,1,256.6,0.0,-0.15957344576967386
14275,305,6,1189.38,0.0,7.874473164711535
14276,8,7,2102.68,0.0,114.55409601574306
14277,121,7,14647.04,2578.77,34.08793543027831
14278,319,1,205.83,0.0,10.479684077524078
14279,430,2,191.86,0.0,3.269333919377197
14280,106,1,134.04,0.0,1.4903200487539654
14281,317,1,245.15,0.0,4.014646215762124
14282,19,19,6615.76,1233.9,1580.0508027049727
14283,372,4,628.4399999999999,0.0,0.7829336883783427
14284,563,1,704.4,595.25,4.78340574544397
14285,86,5,1380.31,1904.11,122.7928198750461
14286,152,5,5901.09,2578.67,144.66036889608546
14287,108,2,83.28,93.35,5.64424822469741
14288,122,1,426.6,0.0,2.805494861907289
14289,44,5,832.78,78.48,48.49331971539187
14290,271,4,2979.4700000000003,1537.09,63.55541507890811
14291,30,19,6376.39,1527.71,589.9438877934745
14292,55,11,6944.53,2281.7200000000003,828.2355869526518
14293,56,8,2960.78,307.15000000000003,366.84489516238204
14294,316,1,375.34,0.0,5.232696867366218
14295,348,4,2196.71,166.20000000000002,27.02895911822714
14296,330,2,456.4,0.0,2.81412303360212
14297,184,1,232.6,1072.73,3.034959374427994
14298,8,75,80849.7,10344.79,9546.088494964846
14299,17,23,12971.01,1528.48,2484.299574455913
14301,26,4,1992.18,0.0,4.834640027946613
14302,340,3,742.9000000000001,0.0,5.300874498975346
14303,316,2,277.94,0.0,3.2207016020750414
14304,132,3,1725.01,0.0,11.189696297230284
14305,23,2,1048.45,810.51,19.281729131445967
14306,288,4,1058.0800000000002,2093.32,2.6865755476222333
14307,44,8,4383.2,687.83,752.4232293348737
14308,458,2,1147.02,0.0,0.8627975985427685
14309,3,9,3061.98,718.83,227.9017928869409
14310,342,1,492.1,0.0,0.21253018904948787
14311,152,2,516.45,0.0,4.801214714583368
14312,0,10,2525.89,564.4,594.7627711118449
14314,16,2,229.8,0.0,8.332236577727425
14315,38,7,2266.84,930.98,12.589109450294542
14316,331,5,1370.34,0.0,4.899215764746642
14318,369,1,158.02,0.0,0.10379474119508536
14319,333,1,494.85,0.0,0.7114277859926375
14320,116,5,1346.75,0.0,22.748914477471242
14321,26,5,1587.96,630.1,37.75407478326486
14322,338,4,474.1,0.0,0.36025258955139555
14323,24,2,605.0600000000001,0.0,1.6145949072205878
14324,319,2,701.61,0.0,15.697032518469165
14325,479,1,245.48,0.0,3.8705936659318736
14326,151,3,940.98,0.0,1.339493010895072
14327,72,6,1894.93,0.0,2.964439495616322
14328,347,1,445.05,0.0,10.12847669538316
14329,18,12,8397.41,1529.81,64.62801628020796
14330,533,1,200.63,0.0,0.7899163923745054
14331,33,2,462.66,0.0,21.91406689072788
14332,57,3,1196.24,747.27,23.069647770848484
14334,3,11,4094.98,223.5,169.80204608221044
14335,5,1,359.25,109.01,23.388975526943895
14336,107,3,1114.39,500.52,38.82962456160735
14338,70,3,928.1,0.0,7.194488989299032
14339,152,2,620.27,0.0,2.8609777546504946
14340,128,1,134.7,0.0,-0.08345976176390772
14341,39,16,3424.56,1042.76,106.38675075328055
14342,46,4,669.62,248.82,53.43182466278192
14343,330,4,1088.91,0.0,0.5536153648339144
14344,36,20,3333.7000000000003,0.0,47.522328937279
14346,30,5,2315.75,0.0,14.905062551765365
14347,646,1,82.6,0.0,0.1731228007023843
14348,169,1,409.57,0.0,-0.05145044476925015
14350,183,3,972.03,0.0,7.69079797255683
14351,74,1,51.0,0.0,-0.14728912902294708
14352,66,4,1078.96,0.0,3.4880637706993065
14353,124,3,376.5,0.0,4.0295451680004675
14355,275,3,1014.45,0.0,0.921705182717542
14358,298,2,400.06,0.0,3.94448446487746
14360,4,1,1134.69,993.54,32.97628733425001
14361,488,1,214.71,0.0,0.440851510505925
14363,311,2,227.47000000000003,0.0,3.6906396609687704
14364,18,8,3717.35,0.0,29.49870015739076
14365,304,2,634.68,0.0,16.983219161014375
14366,434,1,136.0,0.0,8.259388576695041
14367,47,10,5448.45,3813.07,354.21497404632413
14368,229,1,155.0,0.0,1.303591319423333
14369,551,2,469.13,0.0,1.7126583338750838
14370,360,6,1175.78,0.0,6.260501158477397
14371,204,1,100.5,0.0,1.247361841377562
14372,352,2,860.08,0.0,6.076662742886516
14373,267,1,76.55,0.0,0.5072510533068431
14374,450,1,108.0,0.0,1.2263975524879722
14375,94,3,1132.99,0.0,40.74363569156633
14376,592,1,215.46,0.0,-0.16215892946447233
14377,100,2,617.05,0.0,2.847236765689036
14378,531,1,131.25,0.0,0.28638663301392797
14379,204,3,1031.79,237.12,24.51806527687289
14380,591,1,48.96,0.0,0.07274494430894593
14381,360,1,428.66,202.68,13.283763295989054
14382,299,1,620.73,626.0699999999999,20.03410928075876
14383,73,1,242.09,1005.6,68.01787738361296
14384,410,1,58.5,0.0,0.350269284456508
14386,206,1,142.4,0.0,2.528479506524291
14387,18,1,440.76,1329.8,231.742095246837
14388,0,14,5765.93,935.07,862.8462483716191
14389,100,4,1165.69,732.32,42.15000017215203
14390,53,8,3339.67,3060.16,336.29869711480023
14391,486,1,135.6,0.0,0.2910418420360553
14392,341,1,266.4,0.0,1.4341975441237311
14393,127,1,67.95,0.0,0.7835493365651662
14394,474,1,93.8,0.0,0.12729606365336868
14395,87,17,6666.52,1541.49,429.0629047863678
14396,280,6,1744.29,377.64,47.70142692634993
14397,3,10,1036.12,1576.84,23.67415545885019
14398,310,2,707.79,0.0,9.232448019757317
14399,303,8,2113.16,0.0,17.14422534930013
14400,58,3,1732.47,0.0,3.4201490666875483
14401,5,19,5823.8,972.1,909.9349110577349
14402,561,1,285.6,0.0,1.028220805788298
14403,39,6,1880.51,0.0,3.5403605728156045
14404,18,12,2772.31,126.79999999999998,185.80916275270593
14405,296,1,195.0,0.0,3.4793379831404057
14406,28,1,156.75,0.0,-0.0649963555189217
14407,16,6,2157.73,0.0,55.96619787813289
14408,4,10,3801.55,308.22,912.8266628113353
14409,32,8,3640.37,115.72,371.16769299902666
14410,1,11,2651.14,0.0,108.24480218122493
14411,220,1,1063.0,0.0,0.5727838577302495
14412,334,1,656.16,770.03,34.41783073731089
14413,271,4,770.37,0.0,5.415741586203217
14414,1,8,2399.33,0.0,33.588142663734914
14415,7,19,9993.0,2098.6,2596.7194071882445
14417,297,1,604.2,0.0,7.459842995165888
14418,17,1,150.44,1786.81,46.62385581117825
14419,162,3,510.41,750.5,23.24220393705891
14420,8,4,1639.17,0.0,530.0875232748115
14421,121,5,2111.44,357.93,124.79807518290343
14422,79,15,7040.03,3231.49,2629.7815670407394
14423,127,3,916.61,0.0,11.801002023129236
14425,344,3,661.39,0.0,4.895145316296944
14426,50,13,10131.85,1596.09,1026.157709616503
14427,404,2,900.1800000000001,363.34,3.478915570686726
14428,149,2,330.62,914.21,9.089404505706728
14429,313,1,516.28,0.0,2.8079111153580563
14430,421,3,1220.9,0.0,1.5183792705133565
14431,212,4,2614.2,0.0,2.0933665601058298
14433,375,1,289.6,0.0,-0.06197564382453215
14435,411,1,90.42,0.0,0.023472551124290274
14436,8,2,271.70000000000005,0.0,8.794951435200915
14437,275,5,958.84,0.0,2.302387288973182
14438,215,1,131.9,0.0,0.6754274647840373
14439,229,5,9443.04,0.0,29.839575630553867
14440,226,10,5466.76,1171.97,103.44550785430997
14441,4,9,3596.2000000000003,1015.49,370.3548435580826
14442,114,7,5367.02,0.0,46.797272342399104
14443,48,4,1957.79,428.68,22.749676043050233
14444,365,1,132.04,0.0,0.3964405797493005
14445,365,1,221.65,0.0,1.5256455965983835
14446,156,2,504.77,736.54,23.964142935469557
14447,105,3,1149.53,562.2,49.03184802545886
14448,273,1,102.35,273.0,6.993266343081353
14449,156,6,1977.0,505.8,232.96418555949367
14450,90,7,1128.44,0.0,27.244696577819646
14451,104,11,3006.18,302.59,46.16932900748557
14452,3,3,528.52,137.07,20.529656048170157
14453,99,1,119.93,0.0,0.6179196534108005
14454,285,5,977.3,0.0,4.825893184211983
14455,341,4,628.21,0.0,3.206876068363769
14456,40,3,636.65,2425.75,44.22317444238668
14457,220,1,113.64,0.0,0.6084061074607239
14458,290,1,237.42,0.0,1.722013985936806
14459,64,2,5375.741,0.0,5.426774854292617
14460,19,9,1093.5,0.0,37.08724481099983
14461,57,13,6713.5,0.0,1845.250809526058
14462,30,10,1800.09,469.92,168.77368568526387
14463,7,4,786.5699999999999,0.0,100.36908751811394
14464,477,2,111.0,0.0,0.30391810800602137
14465,156,11,3946.03,0.0,10.384672303881471
14466,25,11,3954.95,691.95,264.81708198429357
14467,222,9,1753.93,467.06,51.26715852242933
14468,643,1,204.24,0.0,0.3995376556096048
14469,325,4,2112.21,0.0,1.3231375666852685
14470,197,2,548.49,163.55,3.154662889543629
14471,500,2,400.95,0.0,1.475009541339634
14472,13,9,2228.22,0.0,16.84597548122912
14473,191,1,85.0,149.34000000000003,1.1095573766262037
14474,489,1,730.42,547.66,13.27568384332502
14475,95,3,847.47,303.68,29.620097075356952
14476,166,1,215.7,0.0,5.544381273431821
14477,93,5,1183.0,786.6,63.19305677509007
14478,291,4,1276.66,0.0,2.4283884703763086
14479,163,4,1299.11,0.0,3.0203415701827696
14480,312,3,1020.47,279.05,14.422078380873414
14481,74,5,2311.49,0.0,33.228950484290706
14482,8,8,2755.71,1602.2,401.791000884456
14483,191,2,257.1,0.0,4.597567118706791
14484,310,3,749.0600000000001,321.92,34.90516956077473
14486,421,2,175.5,0.0,0.5583357221567438
14487,277,2,382.38,1071.23,9.68153204708333
14489,116,4,1574.93,0.0,42.32774858370521
14490,315,2,1273.47,0.0,1.445864205382768
14491,84,2,468.13,0.0,10.59567617118071
14492,339,7,1921.91,0.0,7.930572587757172
14493,64,6,3358.13,1772.02,129.37926572186234
14494,310,2,261.9,139.56,5.877364397282902
14495,30,2,91.6,83.2,71.37044787993443
14496,221,7,2668.23,0.0,12.35505380420359
14497,218,2,697.0600000000001,0.0,0.7727036003092473
14498,25,9,3235.74,675.53,226.36882723699648
14499,43,6,1694.61,444.36,8.23948106425885
14500,21,2,335.85,21.0,65.82094221052273
14501,93,2,251.21,0.0,4.271831277711494
14502,58,7,1176.01,1294.66,115.16480205061433
14503,88,1,597.07,2946.19,183.53924659027362
14504,152,3,542.71,130.55,5.055277441224093
14505,18,17,10351.84,1650.0,223.44329517119428
14506,71,5,2110.16,1180.51,93.14358490738167
14507,10,9,2825.94,458.49,76.75493862691944
14508,285,3,598.52,276.42,13.345882305273578
14509,443,1,110.95,0.0,0.21687491678890197
14510,285,3,1007.28,0.0,3.422371778662054
14511,1,2,329.89,984.92,45.13043687179638
14512,97,7,1223.47,0.0,34.99501189875474
14513,10,6,788.01,0.0,12.609741703163316
14514,110,8,3946.74,652.24,575.8956184825955
14515,100,8,2412.82,1336.44,43.56668249551958
14516,425,1,163.92,0.0,1.3655008701429132
14517,51,1,252.45,78.0,40.94722282707523
14519,593,2,206.09,0.0,0.10141834451259495
14520,200,1,165.0,105.6,4.252670768743394
14521,400,1,199.45,0.0,0.5951420341880016
14522,1,6,1544.78,213.84,75.84276546028579
14523,17,1,241.09,0.0,26.85504901855468
14524,88,9,2118.75,814.96,368.54179983005304
14525,9,15,6834.58,1406.06,1149.4555091849854
14526,298,1,262.4,0.0,4.36500468477586
14527,8,107,24564.9,3227.4,5518.1928779962245
14529,19,1,135.24,484.8,66.43827398716934
14530,2,15,5817.61,379.79,1193.8534911364484
14531,389,1,376.34,0.0,2.3093469150545465
14532,145,11,3859.18,0.0,2.542851547450857
14533,22,6,2251.63,1214.74,11.773303096010178
14534,5,22,4859.75,1411.36,824.1126221427295
14535,36,8,4820.45,1210.28,230.20155682927955
14536,169,1,171.8,0.0,1.123983217888889
14537,532,1,285.84000000000003,355.56,2.8504889073289674
14538,165,4,1089.09,281.75,10.39155896746087
14540,218,9,2994.98,800.36,567.321910220451
14541,78,13,2353.68,146.0,275.3650271838016
14542,95,1,103.25,0.0,1.0786300515392098
14543,18,36,14541.54,365.23,323.3309956353309
14544,271,2,2079.9,902.53,39.233476691162174
14545,583,1,349.25,0.0,-0.43752348690136683
14546,111,8,3494.69,1703.21,591.3426934909223
14548,60,9,2627.49,0.0,58.04289756192515
14549,220,4,916.55,0.0,1.0806726726356088
14550,297,2,587.69,765.62,19.14463124725444
14551,113,6,819.24,60.8,26.353039411191048
14552,61,3,511.28,0.0,8.579607967374402
14553,128,6,1294.59,546.95,19.842757948764245
14555,211,5,2189.43,126.2,23.40486086243214
14556,505,3,835.34,0.0,0.06355063296259723
14558,563,3,655.5,0.0,2.131278729523458
14559,299,1,75.6,0.0,0.12121707620860171
14560,4,37,5441.46,672.57,380.2543178168361
14561,71,2,566.99,513.77,21.67662566074373
14562,1,15,3994.51,2734.89,1121.4939567460594
14563,419,2,679.44,0.0,0.40028200085756116
14564,344,2,2605.62,0.0,3.3845617001657793
14565,5,5,3859.22,0.0,3.5907322348890878
14566,20,4,4092.0,0.0,8.41832550772265
14567,39,1,800.76,729.6,15.915078307039234
14568,344,1,919.7,0.0,0.19772491134638676
14569,362,3,371.59,227.39,69.90758222263118
14570,190,3,613.75,0.0,5.5998452260426905
14571,334,1,161.65,0.0,0.3754334321379012
14572,19,9,4871.78,743.4,541.2361813575905
14573,89,13,2621.42,0.0,370.00647187725633
14574,642,1,143.70000000000002,0.0,1.2469960892283312
14575,397,1,460.71,0.0,0.5132443503096089
14576,281,1,70.80000000000001,0.0,0.26767942028867325
14577,73,6,1161.18,213.07,57.17686259237383
14579,341,1,105.56,0.0,2.8064786874320724
14580,427,1,14.85,0.0,0.8049904921552129
14581,453,1,295.2,138.6,3.0375269396980364
14583,53,7,1516.12,264.91,47.20599642207957
14584,78,8,1747.91,0.0,4.788614604968289
14585,292,4,986.22,157.05,8.301178141987144
14586,186,1,237.36,0.0,1.4827798912228296
14587,93,8,1473.53,127.61,234.31431782485237
